basho,day,rikishi1_id,rikishi1_rank,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_result,rikishi2_win
2020.07,12,9079,M17w,6-6 (6-8-1),1,oshidashi,12051,M8e,4-8 (4-11),0
2020.07,12,12051,M8e,4-8 (4-11),0,oshidashi,9079,M17w,6-6 (6-8-1),1
2020.07,12,11934,M8w,5-7 (6-9),0,tsukiotoshi,12024,M11e,4-8 (5-10),1
2020.07,12,12024,M11e,4-8 (5-10),1,tsukiotoshi,11934,M8w,5-7 (6-9),0
2020.07,12,11868,M7e,6-6 (8-7),1,ashitori,12449,M15e,7-5 (8-7),0
2020.07,12,12449,M15e,7-5 (8-7),0,ashitori,11868,M7e,6-6 (8-7),1
2020.07,12,7153,M16w,9-3 (10-5),1,sukuinage,11726,M7w,6-6 (7-8),0
2020.07,12,11726,M7w,6-6 (7-8),0,sukuinage,7153,M16w,9-3 (10-5),1
2020.07,12,6594,M6w,5-7 (7-8),0,yorikiri,11855,M2e,6-6 (8-7),1
2020.07,12,11855,M2e,6-6 (8-7),1,yorikiri,6594,M6w,5-7 (7-8),0
2020.07,12,11786,M4w,5-7 (5-10),1,hatakikomi,12043,M2w,0-12 (2-13),0
2020.07,12,12043,M2w,0-12 (2-13),0,hatakikomi,11786,M4w,5-7 (5-10),1
2020.07,12,11728,M3e,4-8 (5-10),0,yorikiri,12055,M1e,6-6 (8-7),1
2020.07,12,12055,M1e,6-6 (8-7),1,yorikiri,11728,M3e,4-8 (5-10),0
2020.07,12,12231,M3w,4-8 (6-9),0,oshidashi,12292,M1w,2-10 (5-10),1
2020.07,12,12292,M1w,2-10 (5-10),1,oshidashi,12231,M3w,4-8 (6-9),0
2020.07,12,6463,K1w,7-5 (9-6),1,tsukiotoshi,11845,M4e,4-8 (5-10),0
2020.07,12,11845,M4e,4-8 (5-10),0,tsukiotoshi,6463,K1w,7-5 (9-6),1
2020.07,12,12130,S1e,9-3 (11-4),1,kimedashi,12412,M6e,5-7 (5-10),0
2020.07,12,12412,M6e,5-7 (5-10),0,kimedashi,12130,S1e,9-3 (11-4),1
2020.07,12,11985,K1e,8-4 (11-4),1,fusen,12191,O1e,8-4 (8-4-3),0
2020.07,12,12191,O1e,8-4 (8-4-3),0,fusen,11985,K1e,8-4 (11-4),1
2020.07,12,12239,M5w,7-5 (9-6),0,sukuinage,12291,O1w,11-1 (12-3),1
2020.07,12,12291,O1w,11-1 (12-3),1,sukuinage,12239,M5w,7-5 (9-6),0
2020.07,12,1123,Y1e,10-2 (10-3-2),0,tsukiotoshi,12210,S1w,9-3 (11-4),1
2020.07,12,12210,S1w,9-3 (11-4),1,tsukiotoshi,1123,Y1e,10-2 (10-3-2),0
2020.07,13,6599,M11w,8-5 (10-5),1,yorikiri,7240,M15w,3-10 (4-11),0
2020.07,13,7240,M15w,3-10 (4-11),0,yorikiri,6599,M11w,8-5 (10-5),1
2020.07,13,9079,M17w,6-7 (6-8-1),0,oshitaoshi,12024,M11e,5-8 (5-10),1
2020.07,13,12024,M11e,5-8 (5-10),1,oshitaoshi,9079,M17w,6-7 (6-8-1),0
2020.07,13,11784,M10w,9-4 (10-5),1,hatakikomi,12370,M14w,8-5 (10-5),0
2020.07,13,12370,M14w,8-5 (10-5),0,hatakikomi,11784,M10w,9-4 (10-5),1
2020.07,13,6596,M16e,6-7 (6-9),1,yorikiri,6753,M10e,5-8 (6-9),0
2020.07,13,6753,M10e,5-8 (6-9),0,yorikiri,6596,M16e,6-7 (6-9),1
2020.07,13,5944,M9e,9-4 (10-5),1,tsukidashi,7153,M16w,9-4 (10-5),0
2020.07,13,7153,M16w,9-4 (10-5),0,tsukidashi,5944,M9e,9-4 (10-5),1
2020.07,13,11934,M8w,5-8 (6-9),0,hatakikomi,12449,M15e,8-5 (8-7),1
2020.07,13,12449,M15e,8-5 (8-7),1,hatakikomi,11934,M8w,5-8 (6-9),0
2020.07,13,6480,M13e,8-5 (10-5),1,hatakikomi,12051,M8e,4-9 (4-11),0
2020.07,13,12051,M8e,4-9 (4-11),0,hatakikomi,6480,M13e,8-5 (10-5),1
2020.07,13,2879,M12e,6-7 (8-7),0,yorikiri,11726,M7w,7-6 (7-8),1
2020.07,13,11726,M7w,7-6 (7-8),1,yorikiri,2879,M12e,6-7 (8-7),0
2020.07,13,1226,M14e,8-5 (8-7),0,yorikiri,6594,M6w,6-7 (7-8),1
2020.07,13,6594,M6w,6-7 (7-8),1,yorikiri,1226,M14e,8-5 (8-7),0
2020.07,13,11868,M7e,7-6 (8-7),1,yorikiri,12231,M3w,4-9 (6-9),0
2020.07,13,12231,M3w,4-9 (6-9),0,yorikiri,11868,M7e,7-6 (8-7),1
2020.07,13,6614,M12w,3-10 (5-10),1,hatakikomi,12043,M2w,0-13 (2-13),0
2020.07,13,12043,M2w,0-13 (2-13),0,hatakikomi,6614,M12w,3-10 (5-10),1
2020.07,13,11728,M3e,4-9 (5-10),0,hatakikomi,11855,M2e,7-6 (8-7),1
2020.07,13,11855,M2e,7-6 (8-7),1,hatakikomi,11728,M3e,4-9 (5-10),0
2020.07,13,6491,M9w,2-11 (3-12),0,sotogake,12292,M1w,3-10 (5-10),1
2020.07,13,12292,M1w,3-10 (5-10),1,sotogake,6491,M9w,2-11 (3-12),0
2020.07,13,12055,M1e,6-7 (8-7),0,hatakikomi,12239,M5w,8-5 (9-6),1
2020.07,13,12239,M5w,8-5 (9-6),1,hatakikomi,12055,M1e,6-7 (8-7),0
2020.07,13,6463,K1w,8-5 (9-6),1,oshitaoshi,12412,M6e,5-8 (5-10),0
2020.07,13,12412,M6e,5-8 (5-10),0,oshitaoshi,6463,K1w,8-5 (9-6),1
2020.07,13,11786,M4w,5-8 (5-10),0,tsukiotoshi,11985,K1e,9-4 (11-4),1
2020.07,13,11985,K1e,9-4 (11-4),1,tsukiotoshi,11786,M4w,5-8 (5-10),0
2020.07,13,11845,M4e,4-9 (5-10),0,hikiotoshi,12210,S1w,10-3 (11-4),1
2020.07,13,12210,S1w,10-3 (11-4),1,hikiotoshi,11845,M4e,4-9 (5-10),0
2020.07,13,11927,M17e,12-1 (13-2),1,yorikiri,12291,O1w,11-2 (12-3),0
2020.07,13,12291,O1w,11-2 (12-3),0,yorikiri,11927,M17e,12-1 (13-2),1
2020.07,13,1123,Y1e,10-3 (10-3-2),0,fusen,12130,S1e,10-3 (11-4),1
2020.07,13,12130,S1e,10-3 (11-4),1,fusen,1123,Y1e,10-3 (10-3-2),0
2020.07,14,6480,M13e,9-5 (10-5),1,yorikiri,6596,M16e,6-8 (6-9),0
2020.07,14,6596,M16e,6-8 (6-9),0,yorikiri,6480,M13e,9-5 (10-5),1
2020.07,14,1226,M14e,8-6 (8-7),0,yorikiri,2879,M12e,7-7 (8-7),1
2020.07,14,2879,M12e,7-7 (8-7),1,yorikiri,1226,M14e,8-6 (8-7),0
2020.07,14,6614,M12w,4-10 (5-10),1,fusen,9079,M17w,6-8 (6-8-1),0
2020.07,14,9079,M17w,6-8 (6-8-1),0,fusen,6614,M12w,4-10 (5-10),1
2020.07,14,7240,M15w,4-10 (4-11),1,yorikiri,12024,M11e,5-9 (5-10),0
2020.07,14,12024,M11e,5-9 (5-10),0,yorikiri,7240,M15w,4-10 (4-11),1
2020.07,14,11784,M10w,10-4 (10-5),1,hatakikomi,12449,M15e,8-6 (8-7),0
2020.07,14,12449,M15e,8-6 (8-7),0,hatakikomi,11784,M10w,10-4 (10-5),1
2020.07,14,5944,M9e,9-5 (10-5),0,oshidashi,12370,M14w,9-5 (10-5),1
2020.07,14,12370,M14w,9-5 (10-5),1,oshidashi,5944,M9e,9-5 (10-5),0
2020.07,14,6599,M11w,9-5 (10-5),1,uwatedashinage,12239,M5w,8-6 (9-6),0
2020.07,14,12239,M5w,8-6 (9-6),0,uwatedashinage,6599,M11w,9-5 (10-5),1
2020.07,14,11845,M4e,5-9 (5-10),1,yorikiri,12270,M13w,4-5-5 (4-6-5),0
2020.07,14,12270,M13w,4-5-5 (4-6-5),0,yorikiri,11845,M4e,5-9 (5-10),1
2020.07,14,6753,M10e,5-9 (6-9),0,tsukiotoshi,11728,M3e,5-9 (5-10),1
2020.07,14,11728,M3e,5-9 (5-10),1,tsukiotoshi,6753,M10e,5-9 (6-9),0
2020.07,14,11934,M8w,5-9 (6-9),0,yorikiri,12231,M3w,5-9 (6-9),1
2020.07,14,12231,M3w,5-9 (6-9),1,yorikiri,11934,M8w,5-9 (6-9),0
2020.07,14,11726,M7w,7-7 (7-8),0,oshidashi,11855,M2e,8-6 (8-7),1
2020.07,14,11855,M2e,8-6 (8-7),1,oshidashi,11726,M7w,7-7 (7-8),0
2020.07,14,6491,M9w,2-12 (3-12),0,oshidashi,12043,M2w,1-13 (2-13),1
2020.07,14,12043,M2w,1-13 (2-13),1,oshidashi,6491,M9w,2-12 (3-12),0
2020.07,14,6594,M6w,6-8 (7-8),0,uwatenage,12055,M1e,7-7 (8-7),1
2020.07,14,12055,M1e,7-7 (8-7),1,uwatenage,6594,M6w,6-8 (7-8),0
2020.07,14,12051,M8e,4-10 (4-11),0,oshidashi,12292,M1w,4-10 (5-10),1
2020.07,14,12292,M1w,4-10 (5-10),1,oshidashi,12051,M8e,4-10 (4-11),0
2020.07,14,11985,K1e,10-4 (11-4),1,tsukitaoshi,12412,M6e,5-9 (5-10),0
2020.07,14,12412,M6e,5-9 (5-10),0,tsukitaoshi,11985,K1e,10-4 (11-4),1
2020.07,14,6463,K1w,9-5 (9-6),1,tsukiotoshi,11786,M4w,5-9 (5-10),0
2020.07,14,11786,M4w,5-9 (5-10),0,tsukiotoshi,6463,K1w,9-5 (9-6),1
2020.07,14,11927,M17e,12-2 (13-2),0,yorikiri,12130,S1e,11-3 (11-4),1
2020.07,14,12130,S1e,11-3 (11-4),1,yorikiri,11927,M17e,12-2 (13-2),0
2020.07,14,7153,M16w,9-5 (10-5),0,sukuinage,12210,S1w,11-3 (11-4),1
2020.07,14,12210,S1w,11-3 (11-4),1,sukuinage,7153,M16w,9-5 (10-5),0
2020.07,14,11868,M7e,8-6 (8-7),1,ashitori,12291,O1w,11-3 (12-3),0
2020.07,14,12291,O1w,11-3 (12-3),0,ashitori,11868,M7e,8-6 (8-7),1
2020.07,15,6614,M12w,5-10,1,oshidashi,12107,J5w,9-6,0
2020.07,15,12107,J5w,9-6,0,oshidashi,6614,M12w,5-10,1
2020.07,15,2879,M12e,8-7,1,yorikiri,6596,M16e,6-9,0
2020.07,15,6596,M16e,6-9,0,yorikiri,2879,M12e,8-7,1
2020.07,15,6599,M11w,10-5,1,hatakikomi,12449,M15e,8-7,0
2020.07,15,12449,M15e,8-7,0,hatakikomi,6599,M11w,10-5,1
2020.07,15,6753,M10e,6-9,1,tsukidashi,12024,M11e,5-10,0
2020.07,15,12024,M11e,5-10,0,tsukidashi,6753,M10e,6-9,1
2020.07,15,12051,M8e,4-11,0,oshidashi,12370,M14w,10-5,1
2020.07,15,12370,M14w,10-5,1,oshidashi,12051,M8e,4-11,0
2020.07,15,7153,M16w,10-5,1,hatakikomi,11868,M7e,8-7,0
2020.07,15,11868,M7e,8-7,0,hatakikomi,7153,M16w,10-5,1
2020.07,15,6594,M6w,7-8,1,yorikiri,12270,M13w,4-6-5,0
2020.07,15,12270,M13w,4-6-5,0,yorikiri,6594,M6w,7-8,1
2020.07,15,1226,M14e,8-7,0,hatakikomi,12239,M5w,9-6,1
2020.07,15,12239,M5w,9-6,1,hatakikomi,1226,M14e,8-7,0
2020.07,15,11786,M4w,5-10,0,tsukiotoshi,11934,M8w,6-9,1
2020.07,15,11934,M8w,6-9,1,tsukiotoshi,11786,M4w,5-10,0
2020.07,15,6491,M9w,3-12,1,shitatenage,11845,M4e,5-10,0
2020.07,15,11845,M4e,5-10,0,shitatenage,6491,M9w,3-12,1
2020.07,15,11728,M3e,5-10,0,uwatehineri,12231,M3w,6-9,1
2020.07,15,12231,M3w,6-9,1,uwatehineri,11728,M3e,5-10,0
2020.07,15,7240,M15w,4-11,0,shitatenage,12043,M2w,2-13,1
2020.07,15,12043,M2w,2-13,1,shitatenage,7240,M15w,4-11,0
2020.07,15,6480,M13e,10-5,1,hikiotoshi,11855,M2e,8-7,0
2020.07,15,11855,M2e,8-7,0,hikiotoshi,6480,M13e,10-5,1
2020.07,15,12292,M1w,5-10,1,oshitaoshi,12412,M6e,5-10,0
2020.07,15,12412,M6e,5-10,0,oshitaoshi,12292,M1w,5-10,1
2020.07,15,11726,M7w,7-8,0,yorikiri,12055,M1e,8-7,1
2020.07,15,12055,M1e,8-7,1,yorikiri,11726,M7w,7-8,0
2020.07,15,5944,M9e,10-5,1,uwatenage,6463,K1w,9-6,0
2020.07,15,6463,K1w,9-6,0,uwatenage,5944,M9e,10-5,1
2020.07,15,11784,M10w,10-5,0,hikiotoshi,11985,K1e,11-4,1
2020.07,15,11985,K1e,11-4,1,hikiotoshi,11784,M10w,10-5,0
2020.07,15,11927,M17e,13-2,1,yorikiri,12210,S1w,11-4,0
2020.07,15,12210,S1w,11-4,0,yorikiri,11927,M17e,13-2,1
2020.07,15,12130,S1e,11-4,0,oshidashi,12291,O1w,12-3,1
2020.07,15,12291,O1w,12-3,1,oshidashi,12130,S1e,11-4,0
2020.09,1,12107,M17e,0-1 (8-7),0,yorikiri,12451,M16w,1-0 (8-7),1
2020.09,1,12451,M16w,1-0 (8-7),1,yorikiri,12107,M17e,0-1 (8-7),0
2020.09,1,6614,M15w,0-1 (5-10),0,oshidashi,8899,M16e,1-0 (2-3-10),1
2020.09,1,8899,M16e,1-0 (2-3-10),1,oshidashi,6614,M15w,0-1 (5-10),0
2020.09,1,12024,M15e,0-1 (6-9),0,yorikiri,12203,M14e,1-0 (11-4),1
2020.09,1,12203,M14e,1-0 (11-4),1,yorikiri,12024,M15e,0-1 (6-9),0
2020.09,1,11946,M13e,0-1 (9-6),0,hatakikomi,12449,M12e,1-0 (10-5),1
2020.09,1,12449,M12e,1-0 (10-5),1,hatakikomi,11946,M13e,0-1 (9-6),0
2020.09,1,1226,M11w,1-0 (2-10-3),1,yorikiri,6753,M12w,0-1 (7-8),0
2020.09,1,6753,M12w,0-1 (7-8),0,yorikiri,1226,M11w,1-0 (2-10-3),1
2020.09,1,7153,M10w,0-1 (8-7),0,hatakikomi,11934,M11e,1-0 (5-8-2),1
2020.09,1,11934,M11e,1-0 (5-8-2),1,hatakikomi,7153,M10w,0-1 (8-7),0
2020.09,1,2879,M10e,0-1 (7-8),0,oshitaoshi,12043,M9w,1-0 (10-5),1
2020.09,1,12043,M9w,1-0 (10-5),1,oshitaoshi,2879,M10e,0-1 (7-8),0
2020.09,1,12370,M8w,1-0 (11-4),1,oshidashi,12412,M9e,0-1 (6-9),0
2020.09,1,12412,M9e,0-1 (6-9),0,oshidashi,12370,M8w,1-0 (11-4),1
2020.09,1,6594,M7e,1-0 (6-9),1,yorikiri,11726,M8e,0-1 (7-8),0
2020.09,1,11726,M8e,0-1 (7-8),0,yorikiri,6594,M7e,1-0 (6-9),1
2020.09,1,11786,M7w,0-1 (7-8),0,oshitaoshi,11845,M6w,1-0 (8-7),1
2020.09,1,11845,M6w,1-0 (8-7),1,oshitaoshi,11786,M7w,0-1 (7-8),0
2020.09,1,6480,M6e,1-0 (10-5),1,yorikiri,11728,M5w,0-1 (7-8),0
2020.09,1,11728,M5w,0-1 (7-8),0,yorikiri,6480,M6e,1-0 (10-5),1
2020.09,1,6599,M4w,0-1 (6-9),0,yorikiri,12231,M5e,1-0 (9-4-2),1
2020.09,1,12231,M5e,1-0 (9-4-2),1,yorikiri,6599,M4w,0-1 (6-9),0
2020.09,1,11868,M3w,1-0 (5-10),1,yorikiri,12292,M4e,0-1 (2-6-7),0
2020.09,1,12292,M4e,0-1 (2-6-7),0,yorikiri,11868,M3w,1-0 (5-10),1
2020.09,1,6463,K1e,0-1 (4-11),0,oshidashi,11784,M3e,1-0 (6-9),1
2020.09,1,11784,M3e,1-0 (6-9),1,oshidashi,6463,K1e,0-1 (4-11),0
2020.09,1,5944,M2w,1-0 (5-10),1,tsukiotoshi,11985,S2e,0-1 (5-10),0
2020.09,1,11985,S2e,0-1 (5-10),0,tsukiotoshi,5944,M2w,1-0 (5-10),1
2020.09,1,12210,S1w,1-0 (8-7),1,oshidashi,12239,M2e,0-1 (6-9),0
2020.09,1,12239,M2e,0-1 (6-9),0,oshidashi,12210,S1w,1-0 (8-7),1
2020.09,1,11855,M1w,0-1 (10-5),0,oshidashi,12130,S1e,1-0 (13-2),1
2020.09,1,12130,S1e,1-0 (13-2),1,oshidashi,11855,M1w,0-1 (10-5),0
2020.09,1,11927,M1e,0-1 (8-5-2),0,oshidashi,12191,O1w,1-0 (12-3),1
2020.09,1,12191,O1w,1-0 (12-3),1,oshidashi,11927,M1e,0-1 (8-5-2),0
2020.09,1,12055,K1w,1-0 (3-9-3),1,sukuinage,12291,O1e,0-1 (10-5),0
2020.09,1,12291,O1e,0-1 (10-5),0,sukuinage,12055,K1w,1-0 (3-9-3),1
2020.09,2,8899,M16e,1-1 (2-3-10),0,yorikiri,12107,M17e,1-1 (8-7),1
2020.09,2,12107,M17e,1-1 (8-7),1,yorikiri,8899,M16e,1-1 (2-3-10),0
2020.09,2,12024,M15e,1-1 (6-9),1,yoritaoshi,12451,M16w,1-1 (8-7),0
2020.09,2,12451,M16w,1-1 (8-7),0,yoritaoshi,12024,M15e,1-1 (6-9),1
2020.09,2,6614,M15w,0-2 (5-10),0,hatakikomi,12203,M14e,2-0 (11-4),1
2020.09,2,12203,M14e,2-0 (11-4),1,hatakikomi,6614,M15w,0-2 (5-10),0
2020.09,2,6753,M12w,0-2 (7-8),0,yorikiri,12449,M12e,2-0 (10-5),1
2020.09,2,12449,M12e,2-0 (10-5),1,yorikiri,6753,M12w,0-2 (7-8),0
2020.09,2,1226,M11w,1-1 (2-10-3),0,yorikiri,11946,M13e,1-1 (9-6),1
2020.09,2,11946,M13e,1-1 (9-6),1,yorikiri,1226,M11w,1-1 (2-10-3),0
2020.09,2,2879,M10e,0-2 (7-8),0,hatakikomi,11934,M11e,2-0 (5-8-2),1
2020.09,2,11934,M11e,2-0 (5-8-2),1,hatakikomi,2879,M10e,0-2 (7-8),0
2020.09,2,7153,M10w,0-2 (8-7),0,hatakikomi,12043,M9w,2-0 (10-5),1
2020.09,2,12043,M9w,2-0 (10-5),1,hatakikomi,7153,M10w,0-2 (8-7),0
2020.09,2,11726,M8e,1-1 (7-8),1,yoritaoshi,12412,M9e,0-2 (6-9),0
2020.09,2,12412,M9e,0-2 (6-9),0,yoritaoshi,11726,M8e,1-1 (7-8),1
2020.09,2,11786,M7w,1-1 (7-8),1,oshidashi,12370,M8w,1-1 (11-4),0
2020.09,2,12370,M8w,1-1 (11-4),0,oshidashi,11786,M7w,1-1 (7-8),1
2020.09,2,6480,M6e,2-0 (10-5),1,yorikiri,6594,M7e,1-1 (6-9),0
2020.09,2,6594,M7e,1-1 (6-9),0,yorikiri,6480,M6e,2-0 (10-5),1
2020.09,2,11728,M5w,1-1 (7-8),1,oshidashi,11845,M6w,1-1 (8-7),0
2020.09,2,11845,M6w,1-1 (8-7),0,oshidashi,11728,M5w,1-1 (7-8),1
2020.09,2,12231,M5e,2-0 (9-4-2),1,tsukiotoshi,12292,M4e,0-2 (2-6-7),0
2020.09,2,12292,M4e,0-2 (2-6-7),0,tsukiotoshi,12231,M5e,2-0 (9-4-2),1
2020.09,2,6599,M4w,0-2 (6-9),0,yorikiri,11868,M3w,2-0 (5-10),1
2020.09,2,11868,M3w,2-0 (5-10),1,yorikiri,6599,M4w,0-2 (6-9),0
2020.09,2,11784,M3e,2-0 (6-9),1,oshitaoshi,12055,K1w,1-1 (3-9-3),0
2020.09,2,12055,K1w,1-1 (3-9-3),0,oshitaoshi,11784,M3e,2-0 (6-9),1
2020.09,2,5944,M2w,1-1 (5-10),0,oshidashi,12130,S1e,2-0 (13-2),1
2020.09,2,12130,S1e,2-0 (13-2),1,oshidashi,5944,M2w,1-1 (5-10),0
2020.09,2,11985,S2e,1-1 (5-10),1,tsukiotoshi,12239,M2e,0-2 (6-9),0
2020.09,2,12239,M2e,0-2 (6-9),0,tsukiotoshi,11985,S2e,1-1 (5-10),1
2020.09,2,11927,M1e,0-2 (8-5-2),0,okuridashi,12210,S1w,2-0 (8-7),1
2020.09,2,12210,S1w,2-0 (8-7),1,okuridashi,11927,M1e,0-2 (8-5-2),0
2020.09,2,11855,M1w,1-1 (10-5),1,yorikiri,12291,O1e,0-2 (10-5),0
2020.09,2,12291,O1e,0-2 (10-5),0,yorikiri,11855,M1w,1-1 (10-5),1
2020.09,2,6463,K1e,0-2 (4-11),0,oshidashi,12191,O1w,2-0 (12-3),1
2020.09,2,12191,O1w,2-0 (12-3),1,oshidashi,6463,K1e,0-2 (4-11),0
2020.09,3,8899,M16e,2-1 (2-3-10),1,yoritaoshi,12451,M16w,1-2 (8-7),0
2020.09,3,12451,M16w,1-2 (8-7),0,yoritaoshi,8899,M16e,2-1 (2-3-10),1
2020.09,3,6614,M15w,0-3 (5-10),0,hatakikomi,12107,M17e,2-1 (8-7),1
2020.09,3,12107,M17e,2-1 (8-7),1,hatakikomi,6614,M15w,0-3 (5-10),0
2020.09,3,11946,M13e,2-1 (9-6),1,okuridashi,12024,M15e,1-2 (6-9),0
2020.09,3,12024,M15e,1-2 (6-9),0,okuridashi,11946,M13e,2-1 (9-6),1
2020.09,3,12203,M14e,3-0 (11-4),1,hikkake,12449,M12e,2-1 (10-5),0
2020.09,3,12449,M12e,2-1 (10-5),0,hikkake,12203,M14e,3-0 (11-4),1
2020.09,3,1226,M11w,1-2 (2-10-3),0,fusen,11934,M11e,3-0 (5-8-2),1
2020.09,3,11934,M11e,3-0 (5-8-2),1,fusen,1226,M11w,1-2 (2-10-3),0
2020.09,3,6753,M12w,1-2 (7-8),1,yorikiri,7153,M10w,0-3 (8-7),0
2020.09,3,7153,M10w,0-3 (8-7),0,yorikiri,6753,M12w,1-2 (7-8),1
2020.09,3,2879,M10e,1-2 (7-8),1,uwatenage,12412,M9e,0-3 (6-9),0
2020.09,3,12412,M9e,0-3 (6-9),0,uwatenage,2879,M10e,1-2 (7-8),1
2020.09,3,12043,M9w,3-0 (10-5),1,yoritaoshi,12370,M8w,1-2 (11-4),0
2020.09,3,12370,M8w,1-2 (11-4),0,yoritaoshi,12043,M9w,3-0 (10-5),1
2020.09,3,11726,M8e,1-2 (7-8),0,hatakikomi,11786,M7w,2-1 (7-8),1
2020.09,3,11786,M7w,2-1 (7-8),1,hatakikomi,11726,M8e,1-2 (7-8),0
2020.09,3,6480,M6e,2-1 (10-5),0,tsukiotoshi,11845,M6w,2-1 (8-7),1
2020.09,3,11845,M6w,2-1 (8-7),1,tsukiotoshi,6480,M6e,2-1 (10-5),0
2020.09,3,6594,M7e,1-2 (6-9),0,yorikiri,11728,M5w,2-1 (7-8),1
2020.09,3,11728,M5w,2-1 (7-8),1,yorikiri,6594,M7e,1-2 (6-9),0
2020.09,3,6599,M4w,1-2 (6-9),1,oshidashi,12292,M4e,0-3 (2-6-7),0
2020.09,3,12292,M4e,0-3 (2-6-7),0,oshidashi,6599,M4w,1-2 (6-9),1
2020.09,3,11868,M3w,2-1 (5-10),0,katasukashi,12231,M5e,3-0 (9-4-2),1
2020.09,3,12231,M5e,3-0 (9-4-2),1,katasukashi,11868,M3w,2-1 (5-10),0
2020.09,3,5944,M2w,2-1 (5-10),1,oshidashi,6463,K1e,0-3 (4-11),0
2020.09,3,6463,K1e,0-3 (4-11),0,oshidashi,5944,M2w,2-1 (5-10),1
2020.09,3,11855,M1w,2-1 (10-5),1,oshidashi,12210,S1w,2-1 (8-7),0
2020.09,3,12210,S1w,2-1 (8-7),0,oshidashi,11855,M1w,2-1 (10-5),1
2020.09,3,12055,K1w,1-2 (3-9-3),0,oshidashi,12130,S1e,3-0 (13-2),1
2020.09,3,12130,S1e,3-0 (13-2),1,oshidashi,12055,K1w,1-2 (3-9-3),0
2020.09,3,11784,M3e,3-0 (6-9),1,oshidashi,11985,S2e,1-2 (5-10),0
2020.09,3,11985,S2e,1-2 (5-10),0,oshidashi,11784,M3e,3-0 (6-9),1
2020.09,3,12191,O1w,2-1 (12-3),0,oshidashi,12239,M2e,1-2 (6-9),1
2020.09,3,12239,M2e,1-2 (6-9),1,oshidashi,12191,O1w,2-1 (12-3),0
2020.09,3,11927,M1e,1-2 (8-5-2),1,uwatenage,12291,O1e,0-3 (10-5),0
2020.09,3,12291,O1e,0-3 (10-5),0,uwatenage,11927,M1e,1-2 (8-5-2),1
2020.09,4,6491,J1e,1-3 (3-12),0,yorikiri,12107,M17e,3-1 (8-7),1
2020.09,4,12107,M17e,3-1 (8-7),1,yorikiri,6491,J1e,1-3 (3-12),0
2020.09,4,8899,M16e,2-2 (2-3-10),0,yoritaoshi,12024,M15e,2-2 (6-9),1
2020.09,4,12024,M15e,2-2 (6-9),1,yoritaoshi,8899,M16e,2-2 (2-3-10),0
2020.09,4,6614,M15w,0-4 (5-10),0,oshidashi,12451,M16w,2-2 (8-7),1
2020.09,4,12451,M16w,2-2 (8-7),1,oshidashi,6614,M15w,0-4 (5-10),0
2020.09,4,6753,M12w,1-3 (7-8),0,okuridashi,12203,M14e,4-0 (11-4),1
2020.09,4,12203,M14e,4-0 (11-4),1,okuridashi,6753,M12w,1-3 (7-8),0
2020.09,4,11934,M11e,3-1 (5-8-2),0,hatakikomi,12449,M12e,3-1 (10-5),1
2020.09,4,12449,M12e,3-1 (10-5),1,hatakikomi,11934,M11e,3-1 (5-8-2),0
2020.09,4,7153,M10w,1-3 (8-7),1,hikiotoshi,11946,M13e,2-2 (9-6),0
2020.09,4,11946,M13e,2-2 (9-6),0,hikiotoshi,7153,M10w,1-3 (8-7),1
2020.09,4,12043,M9w,4-0 (10-5),1,yorikiri,12412,M9e,0-4 (6-9),0
2020.09,4,12412,M9e,0-4 (6-9),0,yorikiri,12043,M9w,4-0 (10-5),1
2020.09,4,2879,M10e,1-3 (7-8),0,tsukiotoshi,12370,M8w,2-2 (11-4),1
2020.09,4,12370,M8w,2-2 (11-4),1,tsukiotoshi,2879,M10e,1-3 (7-8),0
2020.09,4,6594,M7e,2-2 (6-9),1,oshidashi,11786,M7w,2-2 (7-8),0
2020.09,4,11786,M7w,2-2 (7-8),0,oshidashi,6594,M7e,2-2 (6-9),1
2020.09,4,11726,M8e,1-3 (7-8),0,hikiotoshi,11845,M6w,3-1 (8-7),1
2020.09,4,11845,M6w,3-1 (8-7),1,hikiotoshi,11726,M8e,1-3 (7-8),0
2020.09,4,6480,M6e,3-1 (10-5),1,yorikiri,12231,M5e,3-1 (9-4-2),0
2020.09,4,12231,M5e,3-1 (9-4-2),0,yorikiri,6480,M6e,3-1 (10-5),1
2020.09,4,6599,M4w,1-3 (6-9),0,yorikiri,11728,M5w,3-1 (7-8),1
2020.09,4,11728,M5w,3-1 (7-8),1,yorikiri,6599,M4w,1-3 (6-9),0
2020.09,4,11784,M3e,3-1 (6-9),0,tsukiotoshi,12292,M4e,1-3 (2-6-7),1
2020.09,4,12292,M4e,1-3 (2-6-7),1,tsukiotoshi,11784,M3e,3-1 (6-9),0
2020.09,4,11868,M3w,2-2 (5-10),0,oshidashi,12055,K1w,2-2 (3-9-3),1
2020.09,4,12055,K1w,2-2 (3-9-3),1,oshidashi,11868,M3w,2-2 (5-10),0
2020.09,4,11855,M1w,3-1 (10-5),1,oshidashi,11985,S2e,1-3 (5-10),0
2020.09,4,11985,S2e,1-3 (5-10),0,oshidashi,11855,M1w,3-1 (10-5),1
2020.09,4,6463,K1e,1-3 (4-11),1,yorikiri,12210,S1w,2-2 (8-7),0
